,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
SAL.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.56423961,0,0,43.24708773,0,0,43.83091552,0,0,44.0768327,0,0,37.42365202,0,0,37.84065795,0,0,38.1540735,0,0,38.57584351,0,0,33.13388763,0,0,33.19573506,0,0,33.62501843,0,0,33.91989952,0,0,0,0,0,34.37288375,0,0,34.66524671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.86037493,0,0,0,0
SALE.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.187825131,0,0,0,0,0,0,0,0,0,0,0,9.303647628,0,0,9.162104871,0,0,9.245466058,0,0,9.355923221,0,0,9.617843068,0,0,9.66988767,0,0,9.714813832,0,0,9.807705119,0,0,0,0,0,9.824128314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALM.O,8.579784528,0,0,8.710900005,0,0,8.510720802,0,0,8.32671983,0,0,8.32984565,0,0,8.313406094,0,0,8.345661853,0,0,8.281429964,0,0,8.103732596,0,0,8.211192399,0,0,8.263022611,0,0,8.330981874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.394343032,0,0,0,0,0,0,0,0,7.95407119,0,0,8.058715904,0,0,8.030926491,0,0,8.022404497,0,0,8.118753682,0,0,8.057212314,0,0,8.00305585,0,0,8.069172507,0,0,8.091387298,0,0,8.234028643,0,0,8.249514141,0,0,8.236591378,0,0,8.225593304,0,0,0,0,0,8.249571541,0,0,8.220104744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47277366,0,0,0,0
SALT.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.594625139,0,0,8.277207364,0,0,0,0,0,0,0,0,0,0,0,6.655518746,0,0,6.396121206,0,0,3.699562434,0,0,3.575254389,0,0,32.57731033,0,0,18.93747927,0,0,13.60057585,0,0,13.37726253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08701408,0,0,0,0
SAM.N,9.877932463,0,0,10.0026473,0,0,10.75082214,0,0,11.59551757,0,0,12.15135683,0,0,11.94450014,0,0,12.41293154,0,0,12.3344871,0,0,12.36158464,0,0,12.82457853,0,0,13.79034266,0,0,13.37672754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.13125609,0,0,0,0,0,0,0,0,22.09299751,0,0,23.69721969,0,0,26.54054931,0,0,28.66834375,0,0,31.7705602,0,0,33.37023795,0,0,37.24013853,0,0,52.60768778,0,0,38.11444718,0,0,36.15616053,0,0,34.38491802,0,0,33.30649307,0,0,36.05622889,0,0,0,0,0,35.27526855,0,0,35.05945567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.03252229,0,0,0,0
SAMA.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298730874,0,0,0,0
SAMAU.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384616,0,0,0,0
SAMG.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.438722592,0,0,0,0,0,3.413032081,0,0,3.458172816,0,0,3.459841836,0,0,3.468857408,0,0,3.538863605,0,0,3.591710779,0,0,3.613390333,0,0,3.65233969,0,0,3.647646815,0,0,3.629148796,0,0,0,0,0,3.722576407,0,0,3.786783327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166382017,0,0,0,0
SAN.N,8.241995297,0,0,8.347573696,0,0,8.580871938,0,0,8.823176867,0,0,8.729313127,0,0,8.746934109,0,0,8.875384994,0,0,8.962760762,0,0,8.888139186,0,0,8.741065897,0,0,8.712038407,0,0,8.604577453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818593842,0,0,0,0,0,0,0,0,6.644186292,0,0,6.228305045,0,0,6.386245007,0,0,6.382873611,0,0,6.47200619,0,0,6.421037624,0,0,6.537067569,0,0,6.390958073,0,0,6.169048351,0,0,6.099279176,0,0,6.049052263,0,0,6.138767921,0,0,6.158512294,0,0,0,0,0,6.349049299,0,0,6.087294339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.941647563,0,0,0,0
SAN_A.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
