,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
USLM.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.09743501,0,0,0,0,0,106.7566877,0,0,108.3815836,0,0,108.8698553,0,0,112.1555544,0,0,115.3066162,0,0,118.7321896,0,0,122.0058137,0,0,124.0050892,0,0,126.2995223,0,0,129.3987829,0,0,0,0,0,133.3292216,0,0,136.9241143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.6484816,0,0,0,0
USM.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.74067459,0,0,0,0,0,0,0,0,0,0,0,55.73318459,0,0,0,0,0,57.72746496,0,0,55.68633345,0,0,52.71382763,0,0,55.39552629,0,0,56.03490555,0,0,56.15643629,0,0,56.21925952,0,0,56.97433445,0,0,55.90648707,0,0,56.62875837,0,0,0,0,0,56.99642802,0,0,55.90778098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.33755365,0,0,0,0
USMD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.83362548,0,0,0,0,0,58.21877426,0,0,53.14549939,0,0,60.63723423,0,0,59.30080389,0,0,57.85983301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USNA.N,29.12957151,0,0,37.0424238,0,0,48.538388,0,0,58.07650011,0,0,67.74731281,0,0,78.13876901,0,0,85.52041303,0,0,72.75990078,0,0,80.83639604,0,0,87.04498079,0,0,83.11176679,0,0,82.46569522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.43098781,0,0,0,0,0,0,0,0,110.4938329,0,0,112.718116,0,0,122.3002365,0,0,107.4370178,0,0,87.02223463,0,0,96.11873481,0,0,102.7702157,0,0,110.4600106,0,0,118.3792727,0,0,100.2946144,0,0,87.08796484,0,0,92.14872975,0,0,99.56125734,0,0,0,0,0,119.6961037,0,0,129.6961901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.9966043,0,0,0,0
USPH.N,80.07064364,0,0,80.28878114,0,0,83.31180341,0,0,87.04104754,0,0,87.24120367,0,0,83.48775645,0,0,87.61386674,0,0,90.17180996,0,0,87.17129536,0,0,81.57447153,0,0,81.52571851,0,0,76.0261139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.21250534,0,0,0,0,0,0,0,0,85.64980706,0,0,69.56931987,0,0,70.57431485,0,0,68.64690942,0,0,69.77936721,0,0,72.42659801,0,0,71.68210908,0,0,71.21988359,0,0,72.44889122,0,0,72.35950162,0,0,68.99266365,0,0,71.27412811,0,0,72.50137889,0,0,0,0,0,52.97566298,0,0,50.73015228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.79012021,0,0,0,0
USU.N,41.41370956,0,0,39.4657446,0,0,36.68809097,0,0,34.61212564,0,0,37.50882145,0,0,36.8803394,0,0,36.77002584,0,0,36.18147022,0,0,35.53499946,0,0,34.32503645,0,0,34.98891001,0,0,33.69008486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.96250317,0,0,0,0,0,0,0,0,-29.33223308,0,0,-32.93322792,0,0,-65.1255123,0,0,-78.34599649,0,0,6.188687122,0,0,2.238573945,0,0,0.720930233,0,0,-1.084277969,0,0,-9.394295795,0,0,-28.24271348,0,0,-34.97670807,0,0,-36.56343656,0,0,-50.63205418,0,0,0,0,0,-56.55468553,0,0,-56.17157198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.75657601,0,0,0,0
USWS.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.14929801,0,0,97.00163649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.13485447,0,0,0,0
USX.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.18339782,0,0,0,0
UTC.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTEK.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.4602752,0,0,106.2909305,0,0,105.6527451,0,0,112.4203492,0,0,104.8098029,0,0,107.1054012,0,0,125.4442861,0,0,117.2769799,0,0,0,0,0,122.9554389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
