,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
NWEC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220917166,0,0,1.420693677,0,0,2.200839627,0,0,2.777838198,0,0,1.03231606,0,0,1.642374121,0,0,2.080434549,0,0,2.949676194,0,0,0.723056759,0,0,1.392752628,0,0,2.218445212,0,0,0,0,0,1.028526253,0,0,1.418147721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559959958,0,0,0,0
NWFL.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223678799,0,0,0.277701581,0,0,0.559906337,0,0,0.855715532,0,0,1.076276172,0,0,0.28229716,0,0,0.547310061,0,0,0.791395271,0,0,0.808130548,0,0,0.248376648,0,0,0.494489355,0,0,0.465460486,0,0,0,0,0,0.213784608,0,0,0.455663088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178092536,0,0,0,0
NWHM.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34286146,0,0,-0.297028676,0,0,2.448939557,0,0,1.523813644,0,0,1.542523765,0,0,2.884017508,0,0,6.743487535,0,0,-0.201236591,0,0,0.394535164,0,0,1.668484828,0,0,0,0,0,0.1768208,0,0,0.454971668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.120827176,0,0,0,0
NWL.O,-0.746545557,0,0,0.483851284,0,0,2.033744994,0,0,3.35276316,0,0,4.320389819,0,0,0.909657321,0,0,2.90720951,0,0,3.341516534,0,0,4.564587036,0,0,1.160820395,0,0,3.344914196,0,0,0.71014734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.481518869,0,0,0,0,0,0,0,0,5.774592118,0,0,7.722284143,0,0,0.877018469,0,0,3.312228389,0,0,5.246841508,0,0,5.925902688,0,0,0.821632786,0,0,2.996354386,0,0,5.042595559,0,0,5.056963077,0,0,0.358529233,0,0,0.852606345,0,0,1.738212358,0,0,0,0,0,1.901067099,0,0,2.54176655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.20802959,0,0,0,0
NWLI.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0299109,0,0,0,0,0,1.858498274,0,0,0,0,0,0.438917145,0,0,0.58000605,0,0,0.856941254,0,0,0.148169636,0,0,0.371960237,0,0,0.657893057,0,0,0,0,0,0.196742383,0,0,0.409938969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966668371,0,0,0,0
NWN.N,3.165830072,0,0,2.002444129,0,0,2.201732923,0,0,1.873008916,0,0,3.144887893,0,0,1.806355673,0,0,2.106276095,0,0,1.765182316,0,0,2.897484543,0,0,1.571768383,0,0,1.672281025,0,0,1.336842284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11446889,0,0,0,0,0,0,0,0,1.122328344,0,0,2.09328062,0,0,1.306053217,0,0,1.353068109,0,0,1.041341664,0,0,1.944778007,0,0,0.942099228,0,0,1.024668965,0,0,0.794200529,0,0,1.748817131,0,0,1.206994779,0,0,1.285975976,0,0,1.015707643,0,0,0,0,0,1.310796905,0,0,1.400791381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.055549401,0,0,0,0
NWPX.O,6.50843149,0,0,0.281388685,0,0,0.026366066,0,0,-1.152836814,0,0,-1.615906363,0,0,0.261549283,0,0,-0.083018969,0,0,-0.662290254,0,0,-1.316486819,0,0,0.671645979,0,0,1.837874767,0,0,2.609860483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.887077573,0,0,0,0,0,0,0,0,3.757117744,0,0,-0.21568419,0,0,-3.040995911,0,0,-2.258263554,0,0,-0.969774006,0,0,-4.555218688,0,0,-0.624707308,0,0,-4.386371932,0,0,-4.940964991,0,0,-9.615516751,0,0,-3.768457893,0,0,-6.327962396,0,0,-6.043042216,0,0,0,0,0,-1.636663289,0,0,-2.504271521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.097688937,0,0,0,0
NWS.N,-5.852948566,0,0,1.053146066,0,0,1.510242188,0,0,3.077236035,0,0,4.723501233,0,0,1.404889014,0,0,2.550946929,0,0,3.581413578,0,0,4.707641539,0,0,1.212938005,0,0,2.944650415,0,0,4.446723146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19059169,0,0,0,0,0,0,0,0,6.617280232,0,0,8.538165448,0,0,1.89399474,0,0,13.48410815,0,0,15.46596415,0,0,15.84449277,0,0,1.377045167,0,0,2.745197942,0,0,4.40742494,0,0,5.599365879,0,0,1.695948109,0,0,3.443531828,0,0,5.008242564,0,0,0,0,0,1.66180758,0,0,5.178829654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWS.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.522082623,0,0,0,0,0,0,0,0,1.40433729,0,0,1.487613594,0,0,0.398626273,0,0,1.281616809,0,0,1.435897436,0,0,-0.930910012,0,0,1.174851465,0,0,1.59144099,0,0,0.578842964,0,0,1.173078183,0,0,-0.097554631,0,0,-2.025991336,0,0,-2.034969871,0,0,0,0,0,0.465530225,0,0,-0.103766732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWSA.N,-5.852948566,0,0,1.053146066,0,0,1.510242188,0,0,3.077236035,0,0,4.723501233,0,0,1.404889014,0,0,2.550946929,0,0,3.581413578,0,0,4.707641539,0,0,1.212938005,0,0,2.944650415,0,0,4.446723146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19059169,0,0,0,0,0,0,0,0,6.617280232,0,0,8.538165448,0,0,1.89399474,0,0,13.48410815,0,0,15.46596415,0,0,15.84449277,0,0,1.377045167,0,0,2.745197942,0,0,4.40742494,0,0,5.599365879,0,0,1.695948109,0,0,3.443531828,0,0,5.008242564,0,0,0,0,0,1.66180758,0,0,5.178829654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWSA.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.522082623,0,0,0,0,0,0,0,0,1.40433729,0,0,1.487613594,0,0,0.398626273,0,0,1.281616809,0,0,1.435897436,0,0,-0.930910012,0,0,1.174851465,0,0,1.59144099,0,0,0.578842964,0,0,1.173078183,0,0,-0.097554631,0,0,-2.025991336,0,0,-2.034969871,0,0,0,0,0,0.465530225,0,0,-0.103766732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NX.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.633116247,0,0,-0.158895706,0,0,1.108214936,0,0,2.95516479,0,0,-1.039001618,0,0,-0.467770883,0,0,-1.051182039,0,0,0,0,0,-0.486844676,0,0,-0.289735814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.473974222,0,0,0,0
NXE.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.876741263,0,0,-1.498372437,0,0,-6.40683056,0,0,-1.368710294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698422886,0,0,0,0
