,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
VMED.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VMEM.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98875806,0,0,0,0,0,-0.525547741,0,0,-0.722414691,0,0,-0.849552931,0,0,-0.200199147,0,0,-0.392051785,0,0,-0.615447403,0,0,-0.798680534,0,0,-0.18811276,0,0,-0.32121273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VMI.N,2.009115711,0,0,1.428436178,0,0,5.167099252,0,0,10.14344145,0,0,13.29117919,0,0,0.732612014,0,0,2.052515141,0,0,3.240120005,0,0,5.771519051,0,0,0.215506477,0,0,0.753949157,0,0,2.42596319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.389060066,0,0,0,0,0,0,0,0,9.304641945,0,0,14.77884721,0,0,0.816428887,0,0,3.416651608,0,0,3.157130311,0,0,7.185438937,0,0,2.328471574,0,0,5.023956178,0,0,7.863725815,0,0,11.9117557,0,0,3.533111552,0,0,3.522917255,0,0,5.621441541,0,0,0,0,0,1.59514471,0,0,3.024094325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.971377703,0,0,0,0
VMW.N,2.049263922,0,0,0.662845801,0,0,1.282175867,0,0,1.770922024,0,0,2.447002743,0,0,0.871702682,0,0,1.391962775,0,0,1.853510273,0,0,2.818301372,0,0,1.14315036,0,0,2.231356206,0,0,3.469100352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425129698,0,0,0,0,0,0,0,0,4.287703016,0,0,5.890567888,0,0,1.740608053,0,0,2.695455402,0,0,4.094149194,0,0,5.077336215,0,0,1.604959159,0,0,2.36214887,0,0,3.345195223,0,0,4.500565237,0,0,1.697768849,0,0,3.056996904,0,0,4.631889241,0,0,0,0,0,1.893705258,0,0,3.415570318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.936520404,0,0,0,0
VNCE.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.563695509,0,0,0.592450761,0,0,0.44682284,0,0,1.128155816,0,0,2.184213151,0,0,0.298898628,0,0,0.382891377,0,0,0.656253142,0,0,1.403719912,0,0,-0.862224102,0,0,-0.747332918,0,0,-0.69116278,0,0,0,0,0,-0.39959451,0,0,-0.764506167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307607852,0,0,0,0
VNDA.O,-1.724176485,0,0,-0.142371663,0,0,-0.4217761,0,0,-0.74872405,0,0,6.142351469,0,0,-0.173194986,0,0,-0.026000352,0,0,-0.207126671,0,0,-0.388639945,0,0,-0.116142361,0,0,-0.31608229,0,0,-0.571065333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.590447162,0,0,0,0,0,0,0,0,-0.826722277,0,0,-1.187574394,0,0,-0.70568078,0,0,-1.787864817,0,0,-2.010791159,0,0,-1.965802689,0,0,0.132915654,0,0,0.417691556,0,0,0.299075393,0,0,0.290760607,0,0,-0.11364162,0,0,-0.188553275,0,0,-0.157521436,0,0,0,0,0,-0.120256971,0,0,-0.169848481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571405781,0,0,0,0
VNE.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.053530963,0,0,0,0
VNET.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844524802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.007327078,0,0,0,0,0,0,0,0,0,0,0,0.972275742,0,0,0,0,0,0,0,0,0,0,0,4.926857558,0,0,1.693089126,0,0,-0.144626547,0,0,1.401806929,0,0,2.489899794,0,0,-0.212274309,0,0,-0.042887563,0,0,-0.250114498,0,0,0,0,0,0.19813338,0,0,0.810595556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.272346256,0,0,0,0
VNO.N,5.26649222,0,0,1.0923159,0,0,2.440741837,0,0,3.148625733,0,0,3.496299608,0,0,1.589544649,0,0,2.920425094,0,0,3.255694753,0,0,4.198399913,0,0,1.064385591,0,0,1.409982469,0,0,3.071453491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.432337153,0,0,0,0,0,0,0,0,4.221331079,0,0,5.557256234,0,0,1.649476375,0,0,2.385333192,0,0,4.413497693,0,0,6.0424989,0,0,1.033160931,0,0,0.979413281,0,0,2.352407655,0,0,3.564329287,0,0,1.465505809,0,0,1.712125564,0,0,3.038436612,0,0,0,0,0,1.591208722,0,0,1.668999349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.212553588,0,0,0,0
VNO_G.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
