,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
CBAN.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422887404,0,0,0.132470081,0,0,0.31774321,0,0,0.507791735,0,0,0.684034624,0,0,0.171555257,0,0,0.370424993,0,0,0.571010537,0,0,0.756171599,0,0,0.184615014,0,0,0.377053514,0,0,0.580553477,0,0,0,0,0,0.184618525,0,0,0.395022773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007104729,0,0,0,0
CBAT.O,-2.330766009,0,0,-0.435932972,0,0,-1.877913598,0,0,-3.119858938,0,0,-3.372476013,0,0,-0.767756693,0,0,-1.346155674,0,0,-5.593569436,0,0,-7.483368936,0,0,-0.825728272,0,0,-1.765843966,0,0,-3.380563394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.88751183,0,0,0,0,0,0,0,0,-13.49601812,0,0,-30.52253984,0,0,-1.600614917,0,0,-4.494102306,0,0,13.25883247,0,0,20.4424413,0,0,39.77095429,0,0,41.10479518,0,0,35.69412726,0,0,31.88138751,0,0,-3.5307627,0,0,-6.586281617,0,0,-9.858130188,0,0,0,0,0,-2.197660255,0,0,-6.021235575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.394914383,0,0,0,0
CBAY.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.494352177,0,0,-118.704654,0,0,-101.2935323,0,0,-105.4902176,0,0,-187.8188719,0,0,-9.35371758,0,0,-17.19712526,0,0,-28.06347341,0,0,-50.69783386,0,0,-26.8833667,0,0,-51.79931508,0,0,-73.93978027,0,0,0,0,0,-52.02722411,0,0,-157.9034666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66.27052456,0,0,0,0
CBB.N,5.037437093,0,0,1.405941077,0,0,2.696156387,0,0,4.08515677,0,0,4.348142576,0,0,1.124787252,0,0,1.400445203,0,0,2.039086107,0,0,1.225744976,0,0,0.698059862,0,0,1.220673703,0,0,1.895771269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408029436,0,0,0,0,0,0,0,0,-1.066816395,0,0,-2.209431485,0,0,0.333333333,0,0,6.16417455,0,0,4.847952914,0,0,3.912537198,0,0,2.82644913,0,0,14.78842965,0,0,20.09009573,0,0,22.04562453,0,0,0.485487395,0,0,5.91484304,0,0,6.966716076,0,0,0,0,0,4.080254003,0,0,4.230404765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.872782648,0,0,0,0
CBB_B.N,5.037437093,0,0,1.405941077,0,0,2.696156387,0,0,4.08515677,0,0,4.348142576,0,0,1.124787252,0,0,1.400445203,0,0,2.039086107,0,0,1.225744976,0,0,0.698059862,0,0,1.220673703,0,0,1.895771269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408029436,0,0,0,0,0,0,0,0,-1.066816395,0,0,-2.209431485,0,0,0.333333333,0,0,6.16417455,0,0,4.847952914,0,0,3.912537198,0,0,2.82644913,0,0,14.78842965,0,0,20.09009573,0,0,22.04562453,0,0,0.485487395,0,0,5.91484304,0,0,6.966716076,0,0,0,0,0,4.080254003,0,0,4.230404765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.872782648,0,0,0,0
CBD.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10802359,0,0,0,0,0,0,0,0,0,0,0,4.080621602,0,0,0,0,0,0,0,0,0,0,0,4.467002062,0,0,0.611971696,0,0,0,0,0,0,0,0,0.83450111,0,0,-0.176358935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.748816258,0,0,0,0
CBDE.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBEY.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBF.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596437543,0,0,0.177970235,0,0,0.368565687,0,0,0,0,0,0.777588031,0,0,0.170238781,0,0,0.361264299,0,0,0.576620773,0,0,0.784639697,0,0,0.13477088,0,0,0.370488412,0,0,0.609364871,0,0,0,0,0,0.213537465,0,0,0.456945263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBFV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27642676,0,0,0.557676475,0,0,0.815608567,0,0,1.02392046,0,0,0.250729506,0,0,0.49000099,0,0,0.682113423,0,0,0,0,0,0.205608751,0,0,0.42022877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662908431,0,0,0,0
