,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
AAOI.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.667554911,0,0,0,0,0,0,0,0,-3.401609364,0,0,-3.359940834,0,0,-0.526972123,0,0,2.968231059,0,0,3.413851028,0,0,2.903050234,0,0,-2.890785209,0,0,6.222923397,0,0,5.580828179,0,0,5.172114185,0,0,-4.01412082,0,0,-1.782807828,0,0,2.285382765,0,0,0,0,0,24.01583804,0,0,26.66167279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.174751837,0,0,0,0
AAON.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.60671563,0,0,0,0,0,0,0,0,17.82543065,0,0,17.46060908,0,0,18.62060838,0,0,18.70201628,0,0,18.78649749,0,0,19.075443,0,0,17.45649229,0,0,18.78258891,0,0,19.6914343,0,0,19.84708559,0,0,19.83446887,0,0,20.85372934,0,0,21.1526159,0,0,0,0,0,16.80801134,0,0,18.22853301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84557792,0,0,0,0
AAP.N,6.747292773,0,0,8.449332278,0,0,8.858232884,0,0,8.455850661,0,0,7.54381009,0,0,9.329369619,0,0,10.04542933,0,0,9.865731429,0,0,8.948115364,0,0,8.777053238,0,0,10.04454836,0,0,10.32856414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.512211356,0,0,0,0,0,0,0,0,10.18483576,0,0,9.082181904,0,0,7.042299054,0,0,7.82893841,0,0,7.809348975,0,0,7.19215763,0,0,7.144481677,0,0,8.125167567,0,0,8.01539773,0,0,7.060477859,0,0,7.927973158,0,0,8.233909792,0,0,7.954520556,0,0,0,0,0,5.110386677,0,0,5.233632712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.205085217,0,0,0,0
AAPC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAPL.O,21.22910188,0,0,22.46483722,0,0,21.898527,0,0,21.54723066,0,0,21.85182144,0,0,30.33858318,0,0,30.11102735,0,0,29.14085825,0,0,28.42468379,0,0,29.77824315,0,0,30.85706505,0,0,31.77584116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.62948859,0,0,0,0,0,0,0,0,29.98546141,0,0,29.34585454,0,0,30.74799458,0,0,30.53758233,0,0,29.86450751,0,0,29.25845893,0,0,32.72966126,0,0,32.41107315,0,0,31.53050808,0,0,31.02710566,0,0,32.38744201,0,0,30.6219301,0,0,29.13968493,0,0,0,0,0,30.86112494,0,0,29.6113435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.44893541,0,0,0,0
AAT.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAU.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1612.013681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3422.294906,0,0,0,0,0,0,0,0,-2240.481972,0,0,-2883.705179,0,0,-1855.514175,0,0,-973.764033,0,0,-1303.916268,0,0,-5174.665638,0,0,-8599.057819,0,0,-2839.837777,0,0,-576.5770093,0,0,-510.5832836,0,0,-653.959171,0,0,-1120.139601,0,0,-998.5291463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.55376759,0,0,0,0,0,0,0,0,1.171047837,0,0,1.876042843,0,0,-138.7960403,0,0,-39.41208251,0,0,-15.75280199,0,0,22.42274184,0,0,18.18795832,0,0,10.31708149,0,0,16.71738344,0,0,23.03319259,0,0,78.70740123,0,0,-38.4169045,0,0,-9.1370664,0,0,0,0,0,88.98556908,0,0,64.83114715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAWW.O,2.952257008,0,0,10.61319308,0,0,6.566455043,0,0,5.687269759,0,0,7.192434431,0,0,13.51987589,0,0,13.23845241,0,0,12.86152462,0,0,12.96280239,0,0,0.428418782,0,0,5.757740107,0,0,7.449678582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1530031,0,0,0,0,0,0,0,0,5.246063598,0,0,6.079968616,0,0,-6.024846106,0,0,0.947743839,0,0,3.526966046,0,0,4.869391807,0,0,8.82442199,0,0,9.200846473,0,0,4.911512222,0,0,0.121251424,0,0,3.087084792,0,0,6.480083816,0,0,5.800433926,0,0,0,0,0,3.137397611,0,0,8.014819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95844979,0,0,0,0
AAXN.O,7.478337668,0,0,-3.751300559,0,0,-5.061350354,0,0,-10.23762484,0,0,0.087672515,0,0,-3.945243857,0,0,-10.17190977,0,0,-7.938827607,0,0,-5.882664213,0,0,0.590477097,0,0,-8.164729775,0,0,-3.480154473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6326022,0,0,0,0,0,0,0,0,19.37202217,0,0,20.2770059,0,0,13.41992538,0,0,15.087241,0,0,20.03330247,0,0,19.75687585,0,0,24.00473616,0,0,21.99398743,0,0,18.91068798,0,0,17.85569907,0,0,9.259859535,0,0,9.932975168,0,0,12.05255468,0,0,0,0,0,6.75147018,0,0,3.885829373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.913566375,0,0,0,0
AB.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
