,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
ON.O,-20.85847771,0,0,-8.836718544,0,0,-4.468644386,0,0,-0.401006448,0,0,3.57849511,0,0,11.57760814,0,0,12.64225849,0,0,13.36062738,0,0,12.66101841,0,0,4.158051918,0,0,4.013735645,0,0,0.833831888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.981104701,0,0,0,0,0,0,0,0,6.044461665,0,0,5.519818881,0,0,7.912243454,0,0,10.31350318,0,0,8.352193593,0,0,6.075653109,0,0,6.407900781,0,0,6.121167133,0,0,5.799284504,0,0,5.978602895,0,0,4.45423397,0,0,3.669616519,0,0,2.751426736,0,0,0,0,0,5.477831141,0,0,6.238512272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71568311,0,0,0,0
ONB.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38747786,0,0,0,0,0,0,0,0,20.28171483,0,0,20.09629975,0,0,21.37196572,0,0,18.24632519,0,0,19.03437939,0,0,19.50464629,0,0,14.29098764,0,0,16.0421865,0,0,18.82024468,0,0,19.55867468,0,0,19.96905858,0,0,20.16326082,0,0,20.87705673,0,0,0,0,0,24.2010207,0,0,24.75680146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.03740993,0,0,0,0
ONCE.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21919.28,0,0,-42761.2,0,0,-76545.82,0,0,-3837.132216,0,0,-427.9467233,0,0,-675.5459017,0,0,-842.0032327,0,0,-213.5898944,0,0,-1984.801743,0,0,-2105.060768,0,0,-2237.479478,0,0,0,0,0,-4102.839226,0,0,-4592.563114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.7798378,0,0,0,0
ONCS.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONCY.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONDK.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-345.1639344,0,0,0,0,0,0,0,0,0,0,0,-96.42121932,0,0,-186.8037587,0,0,-23.05663087,0,0,-13.40206186,0,0,-25.47663144,0,0,-18.87185646,0,0,-0.496785506,0,0,1.55582982,0,0,-1.397344357,0,0,-41.77581384,0,0,-24.10666303,0,0,-23.40086306,0,0,0,0,0,-32.74163962,0,0,-18.22941456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34325361,0,0,0,0
ONE.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.149109712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02569601,0,0,3.952324259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.491410183,0,0,0,0
ONFC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONSIU.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.7309461,0,0,-167.2232076,0,0,-550.7774864,0,0,-647.9039519,0,0,-932.5089855,0,0,-1695.076259,0,0,-1025.566141,0,0,-1719.899126,0,0,0,0,0,-6300.33054,0,0,-4477.065585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-974.619473,0,0,0,0
ONSM.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.6395797,0,0,0,0,0,0,0,0,-7.796642769,0,0,-9.792334512,0,0,-9.846218372,0,0,-12.05707286,0,0,-31.60244269,0,0,-51.80894174,0,0,-17.18148813,0,0,-13.30001987,0,0,-10.47331957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONTX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.75860576,0,0,0,0,0,0,0,0,-1697.768332,0,0,-1316.137177,0,0,-4187.024609,0,0,-6205.594406,0,0,-7347.376093,0,0,-7974.375,0,0,-10848.24561,0,0,-9005.063291,0,0,-1463.959118,0,0,-209.6979749,0,0,-491.1804613,0,0,-339.0918861,0,0,-264.6566164,0,0,0,0,0,-3971.904762,0,0,-2045.88015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1662.052117,0,0,0,0
ONVI.O,-15.9578091,0,0,-10.71853236,0,0,-6.841844323,0,0,-3.53726957,0,0,-2.135568627,0,0,0.243309002,0,0,-7.701764536,0,0,-4.655919739,0,0,-2.98385812,0,0,6.397525639,0,0,5.238134957,0,0,4.971905329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.948639107,0,0,0,0,0,0,0,0,-1.860861104,0,0,-12.37331215,0,0,-1.584757835,0,0,-1.842081731,0,0,-1.468933246,0,0,-3.214531463,0,0,-8.160821215,0,0,-3.381889428,0,0,-2.201293544,0,0,-2.060744948,0,0,0.313427912,0,0,-0.877338189,0,0,-3.275814845,0,0,0,0,0,-13.55209188,0,0,-12.86683561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONVO.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7335.606061,0,0,-6820.05277,0,0,-6497.979798,0,0,-10262.41611,0,0,-7330.263158,0,0,-5268.301226,0,0,-2774.836601,0,0,-3253.377265,0,0,-3230.26738,0,0,-2601.146325,0,0,-983.9506173,0,0,-803.5745808,0,0,-813.0485664,0,0,0,0,0,-1020.40404,0,0,-834.2430704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
