,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
AAOI.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.56897993,0,0,0,0,0,0,0,0,22.71370542,0,0,23.6562022,0,0,73.63274429,0,0,69.57303768,0,0,72.01536211,0,0,66.33811078,0,0,21.62194779,0,0,38.87565425,0,0,45.60271322,0,0,45.57643217,0,0,66.77250777,0,0,32.31663036,0,0,28.37657264,0,0,0,0,0,90.83733291,0,0,102.1225255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.04323501,0,0,0,0
AAON.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85846293,0,0,0,0,0,0,0,0,0,0,0,5.946937456,0,0,14.26540781,0,0,6.707617951,0,0,9.618023603,0,0,10.95534658,0,0,0.525095918,0,0,-0.968715355,0,0,-3.752292024,0,0,0.64829003,0,0,11.27292622,0,0,12.39082152,0,0,11.82312368,0,0,0,0,0,0.76795205,0,0,-0.179502613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.086064279,0,0,0,0
AAP.N,6.148351789,0,0,10.32047031,0,0,8.854906831,0,0,8.081006272,0,0,5.257771153,0,0,8.72932154,0,0,8.052007663,0,0,9.0422098,0,0,9.470085022,0,0,3.6849546,0,0,3.981453948,0,0,4.03467357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559779803,0,0,0,0,0,0,0,0,4.290555687,0,0,4.654486066,0,0,47.34744733,0,0,49.1559409,0,0,49.58998041,0,0,51.58828079,0,0,2.314666548,0,0,1.712820065,0,0,1.272846451,0,0,-1.085376967,0,0,-1.923980156,0,0,-3.18654579,0,0,-2.838784533,0,0,0,0,0,-2.984786115,0,0,-1.554030581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205832778,0,0,0,0
AAPC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAPL.O,35.29534283,0,0,5.818068276,0,0,7.067757009,0,0,8.472990563,0,0,-2.544610707,0,0,32.01178451,0,0,39.20053425,0,0,46.20496449,0,0,52.02190887,0,0,70.50946885,0,0,76.16338839,0,0,78.19838688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.58147419,0,0,0,0,0,0,0,0,10.6983458,0,0,9.202085516,0,0,5.653800998,0,0,5.223462264,0,0,5.421244323,0,0,6.953952373,0,0,29.52564503,0,0,28.44730725,0,0,29.53110783,0,0,27.8563418,0,0,1.706457191,0,0,-4.660317173,0,0,-7.368808105,0,0,0,0,0,3.267345002,0,0,3.81083454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.86195765,0,0,0,0
AAT.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11608354,0,0,0,0,0,0,0,0,0,0,0,8.320097169,0,0,2.851399164,0,0,0.834572402,0,0,1.633300422,0,0,1.937998173,0,0,3.211941232,0,0,5.250477496,0,0,5.462428044,0,0,6.008846154,0,0,7.111380329,0,0,7.338634378,0,0,7.071776102,0,0,0,0,0,4.327663966,0,0,5.85619081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.042811834,0,0,0,0
AAU.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28651613,0,0,0,0,0,0,0,0,0,0,0,-26.31807653,0,0,7.971526382,0,0,71.30448955,0,0,38.83735822,0,0,15.22419612,0,0,-58.33584969,0,0,-44.73377881,0,0,-17.28436781,0,0,0,0,0,342.5913996,0,0,117.3220054,0,0,83.46859231,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.000805012,0,0,43.32276701,0,0,47.26743883,0,0,58.17517457,0,0,55.08690667,0,0,-44.54294123,0,0,-48.04573676,0,0,-41.47820672,0,0,-38.47852629,0,0,-17.04296925,0,0,-9.803954995,0,0,2.264167004,0,0,0,0,0,154.4217423,0,0,144.5198359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAWW.O,2.055545503,0,0,-34.45221583,0,0,-40.31690032,0,0,-41.84598482,0,0,-33.96218434,0,0,20.74582732,0,0,34.4483476,0,0,32.17547359,0,0,26.02129347,0,0,0.804113375,0,0,-0.649664652,0,0,3.269364469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.72372795,0,0,0,0,0,0,0,0,-0.583359871,0,0,0.660254479,0,0,6.897566095,0,0,8.147300134,0,0,10.45554283,0,0,8.588206892,0,0,10.28403696,0,0,6.64817911,0,0,3.071661936,0,0,1.30396988,0,0,-5.896435837,0,0,-4.306866605,0,0,-3.012034812,0,0,0,0,0,13.5635369,0,0,15.18458916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17220816,0,0,0,0
AAXN.O,-7.824798068,0,0,9.420318858,0,0,6.539444523,0,0,4.968298185,0,0,12.28503266,0,0,-3.092486019,0,0,-7.480479433,0,0,-8.172350413,0,0,-16.61518864,0,0,-3.048997857,0,0,3.143532785,0,0,7.259498661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.46367797,0,0,0,0,0,0,0,0,18.35647072,0,0,20.11102106,0,0,18.89662877,0,0,17.17165264,0,0,20.34946731,0,0,19.36719606,0,0,23.70319193,0,0,24.69329335,0,0,20.50990154,0,0,20.28080839,0,0,24.05611903,0,0,24.936868,0,0,31.24193696,0,0,0,0,0,42.70124257,0,0,39.02402744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1845386,0,0,0,0
